team,conference,positionGroup,averageRating,totalRating,commits,averageStars,year
South Carolina,SEC,Defensive Back,0.8882000148296356,1.7764001,2,3.5000000000000000,2023
South Carolina,SEC,Defensive Line,0.9187999963760376,2.7564,3,4.0000000000000000,2023
South Carolina,SEC,Linebacker,0.9236999750137329,0.9237,1,4.0000000000000000,2023
South Carolina,SEC,Offensive Line,0.902199998497963,3.6088,4,3.5000000000000000,2023
South Carolina,SEC,Quarterback,0.9126999974250793,0.9127,1,4.0000000000000000,2023
South Carolina,SEC,Receiver,0.8720999956130981,1.7442,2,3.0000000000000000,2023
South Carolina,SEC,Running Back,0.9128000140190125,0.9128,1,4.0000000000000000,2023
South Carolina,SEC,Special Teams,0.9568500220775604,1.9137001,2,4.5000000000000000,2023
South Dakota,MVFC,Linebacker,0.800599992275238,0.8006,1,3.0000000000000000,2023
South Dakota,MVFC,Offensive Line,0.8349999785423279,0.835,1,3.0000000000000000,2023
Southeast Missouri State,Big South-OVC,Defensive Back,0.8382999897003174,0.8383,1,3.0000000000000000,2023
Southern,SWAC,Quarterback,0.8277999758720398,0.8278,1,3.0000000000000000,2023
Southern Illinois,MVFC,Defensive Line,0.824999988079071,0.825,1,3.0000000000000000,2023
Southern Miss,Sun Belt,Defensive Back,0.8285333514213562,2.4856,3,3.0000000000000000,2023
Southern Miss,Sun Belt,Defensive Line,0.8539000153541565,0.8539,1,3.0000000000000000,2023
Southern Miss,Sun Belt,Linebacker,0.8213500082492828,1.6427,2,2.5000000000000000,2023
Southern Miss,Sun Belt,Offensive Line,0.8323333263397217,2.497,3,3.0000000000000000,2023
Southern Miss,Sun Belt,Quarterback,0.8224000036716461,1.6448,2,2.5000000000000000,2023
Southern Miss,Sun Belt,Receiver,0.83133331934611,2.494,3,3.0000000000000000,2023
Southern Miss,Sun Belt,Special Teams,0.8082666595776876,2.4248,3,2.6666666666666667,2023
South Florida,American Athletic,Defensive Back,0.8492000102996826,0.8492,1,3.0000000000000000,2023
South Florida,American Athletic,Defensive Line,0.8489000201225281,0.8489,1,3.0000000000000000,2023
South Florida,American Athletic,Offensive Line,0.8362666765848795,2.5088,3,3.0000000000000000,2023
South Florida,American Athletic,Receiver,0.8429000079631805,1.6858001,2,3.0000000000000000,2023
South Florida,American Athletic,Special Teams,0.7843999862670898,0.7844,1,2.0000000000000000,2023
Stanford,Pac-12,Defensive Back,0.868066648642222,2.6042,3,3.3333333333333333,2023
Stanford,Pac-12,Defensive Line,0.8593000173568726,1.7186,2,3.0000000000000000,2023
Stanford,Pac-12,Offensive Line,0.84170001745224,0.8417,1,3.0000000000000000,2023
Stanford,Pac-12,Quarterback,0.88919997215271,0.8892,1,3.0000000000000000,2023
Stanford,Pac-12,Receiver,0.8706249892711639,3.4825,4,3.0000000000000000,2023
Stanford,Pac-12,Running Back,0.8700999915599823,1.7402,2,3.0000000000000000,2023
Stanford,Pac-12,Special Teams,0.8256000280380249,0.8256,1,3.0000000000000000,2023
Stephen F. Austin,UAC,Offensive Line,0.8184999823570251,0.8185,1,3.0000000000000000,2023
Syracuse,ACC,Defensive Line,0.8425333499908447,2.5276,3,3.0000000000000000,2023
Syracuse,ACC,Linebacker,0.8327999711036682,0.8328,1,3.0000000000000000,2023
Syracuse,ACC,Offensive Line,0.8406499922275543,1.6812999,2,3.0000000000000000,2023
Syracuse,ACC,Receiver,0.8463499844074249,1.6926999,2,3.0000000000000000,2023
Syracuse,ACC,Running Back,0.8672000169754028,0.8672,1,3.0000000000000000,2023
Syracuse,ACC,Special Teams,0.838450014591217,1.6769,2,3.0000000000000000,2023
TCU,Big 12,Defensive Back,0.885480010509491,4.4274,5,3.4000000000000000,2023
TCU,Big 12,Defensive Line,0.9029599905014039,4.5148,5,3.6000000000000000,2023
TCU,Big 12,Offensive Line,0.8572500050067902,1.7145,2,3.0000000000000000,2023
TCU,Big 12,Receiver,0.9505000114440918,0.9505,1,4.0000000000000000,2023
TCU,Big 12,Running Back,0.8985000252723694,0.8985,1,4.0000000000000000,2023
TCU,Big 12,Special Teams,0.8852999806404114,0.8853,1,3.0000000000000000,2023
Temple,American Athletic,Defensive Back,0.8237000107765198,1.6474,2,3.0000000000000000,2023
Temple,American Athletic,Defensive Line,0.8036999702453613,0.8037,1,3.0000000000000000,2023
Temple,American Athletic,Linebacker,0.8219000101089478,0.8219,1,3.0000000000000000,2023
Temple,American Athletic,Offensive Line,0.8347000082333883,2.5041,3,3.0000000000000000,2023
Temple,American Athletic,Quarterback,0.8428000211715698,0.8428,1,3.0000000000000000,2023
Temple,American Athletic,Receiver,0.8162999749183655,0.8163,1,3.0000000000000000,2023
Temple,American Athletic,Running Back,0.8514000177383423,0.8514,1,3.0000000000000000,2023
Temple,American Athletic,Special Teams,0.8217999935150146,1.6436,2,3.0000000000000000,2023
Tennessee,SEC,Defensive Back,0.9235000014305115,1.847,2,4.0000000000000000,2023
Tennessee,SEC,Defensive Line,0.9335199952125549,4.6675997,5,4.0000000000000000,2023
Tennessee,SEC,Linebacker,0.9183499813079834,1.8367,2,4.0000000000000000,2023
Tennessee,SEC,Offensive Line,0.8816333413124084,2.6448998,3,3.3333333333333333,2023
Tennessee,SEC,Quarterback,0.9112499952316284,1.8225,2,4.0000000000000000,2023
Tennessee,SEC,Receiver,0.9165999889373779,2.7498,3,3.6666666666666667,2023
Tennessee,SEC,Running Back,0.8532999753952026,0.8533,1,3.0000000000000000,2023
Tennessee,SEC,Special Teams,0.9074499905109406,1.8148999,2,3.5000000000000000,2023
Texas,Big 12,Defensive Back,0.9541333317756653,2.8624,3,4.0000000000000000,2023
Texas,Big 12,Defensive Line,0.9266249984502792,3.7065,4,3.7500000000000000,2023
Texas,Big 12,Linebacker,0.9298750013113022,3.7194998,4,4.2500000000000000,2023
Texas,Big 12,Offensive Line,0.9088000059127808,1.8176,2,4.0000000000000000,2023
Texas,Big 12,Quarterback,0.9994999766349792,0.9995,1,5.0000000000000000,2023
Texas,Big 12,Receiver,0.9275200128555298,4.6376,5,3.8000000000000000,2023
Texas,Big 12,Running Back,0.9368500113487244,1.8737,2,4.0000000000000000,2023
Texas,Big 12,Special Teams,0.9621999859809875,0.9622,1,4.0000000000000000,2023
Texas A&M,SEC,Defensive Back,0.9483500123023987,1.8967,2,4.0000000000000000,2023
Texas A&M,SEC,Defensive Line,0.9201000134150187,2.7603002,3,4.0000000000000000,2023
Texas A&M,SEC,Linebacker,0.8675000071525574,0.8675,1,3.0000000000000000,2023
Texas A&M,SEC,Offensive Line,0.9192000031471252,3.6768003,4,3.7500000000000000,2023
Texas A&M,SEC,Quarterback,0.9054999947547913,0.9055,1,4.0000000000000000,2023
Texas A&M,SEC,Receiver,0.9157500267028809,1.8315,2,4.0000000000000000,2023
Texas A&M,SEC,Running Back,0.9853000044822693,0.9853,1,5.0000000000000000,2023
Texas A&M,SEC,Special Teams,0.9075000087420145,2.7224998,3,3.6666666666666667,2023
Texas Southern,SWAC,Special Teams,0.8511000275611877,0.8511,1,3.0000000000000000,2023
Texas State,Sun Belt,Defensive Back,0.8260999917984009,0.8261,1,3.0000000000000000,2023
Texas State,Sun Belt,Offensive Line,0.8450000286102295,0.845,1,3.0000000000000000,2023
Texas State,Sun Belt,Quarterback,0.84170001745224,0.8417,1,3.0000000000000000,2023
Texas State,Sun Belt,Receiver,0.8398000001907349,1.6796,2,3.0000000000000000,2023
Texas Tech,Big 12,Defensive Back,0.8953666687011719,2.6861,3,3.6666666666666667,2023
Texas Tech,Big 12,Defensive Line,0.8850199937820434,4.4251,5,3.4000000000000000,2023
Texas Tech,Big 12,Linebacker,0.8692499995231628,1.7385,2,3.0000000000000000,2023
Texas Tech,Big 12,Offensive Line,0.8816333214441935,2.6449,3,3.3333333333333333,2023
Texas Tech,Big 12,Quarterback,0.8738999962806702,0.8739,1,3.0000000000000000,2023
Texas Tech,Big 12,Receiver,0.865233321984609,2.5957,3,3.0000000000000000,2023
Texas Tech,Big 12,Special Teams,0.8648999929428101,1.7298,2,3.0000000000000000,2023
The Citadel,Southern,Defensive Line,0.8436999917030334,0.8437,1,3.0000000000000000,2023
Toledo,Mid-American,Defensive Back,0.8269000053405762,0.8269,1,3.0000000000000000,2023
Toledo,Mid-American,Defensive Line,0.8483500182628632,1.6967001,2,3.0000000000000000,2023
Toledo,Mid-American,Offensive Line,0.8335666656494141,2.5007,3,3.0000000000000000,2023
Toledo,Mid-American,Quarterback,0.8335999846458435,0.8336,1,3.0000000000000000,2023
Toledo,Mid-American,Receiver,0.830700010061264,1.6614001,2,3.0000000000000000,2023
Toledo,Mid-American,Running Back,0.8169999718666077,0.817,1,3.0000000000000000,2023
Toledo,Mid-American,Special Teams,0.8303999900817871,0.8304,1,3.0000000000000000,2023
Tulane,American Athletic,Defensive Back,0.8436333338419596,2.5309,3,3.0000000000000000,2023
Tulane,American Athletic,Defensive Line,0.8410999774932861,0.8411,1,3.0000000000000000,2023
Tulane,American Athletic,Linebacker,0.84375,1.6875,2,3.0000000000000000,2023
Tulane,American Athletic,Offensive Line,0.8256249874830246,3.3025,4,3.0000000000000000,2023
Tulane,American Athletic,Quarterback,0.7932999730110168,0.7933,1,2.0000000000000000,2023
Tulane,American Athletic,Receiver,0.8287000060081482,1.6574,2,3.0000000000000000,2023
Tulsa,American Athletic,Defensive Back,0.8230000138282776,0.823,1,3.0000000000000000,2023
Tulsa,American Athletic,Defensive Line,0.8162999749183655,0.8163,1,3.0000000000000000,2023
Tulsa,American Athletic,Linebacker,0.8486000001430511,1.6972001,2,3.0000000000000000,2023
Tulsa,American Athletic,Offensive Line,0.8378000259399414,0.8378,1,3.0000000000000000,2023
Tulsa,American Athletic,Receiver,0.8279749900102615,3.3119,4,3.0000000000000000,2023
Tulsa,American Athletic,Special Teams,0.8205999732017517,0.8206,1,3.0000000000000000,2023
UAB,American Athletic,Defensive Back,0.8237000107765198,0.8237,1,3.0000000000000000,2023
UAB,American Athletic,Defensive Line,0.8498499989509583,3.3994,4,3.0000000000000000,2023
UAB,American Athletic,Linebacker,0.8550000190734863,0.855,1,3.0000000000000000,2023
UAB,American Athletic,Offensive Line,0.8293500244617462,1.6587,2,3.0000000000000000,2023
UAB,American Athletic,Special Teams,0.8443999886512756,0.8444,1,3.0000000000000000,2023
UCF,Big 12,Defensive Back,0.8883000016212463,0.8883,1,3.0000000000000000,2023
UCF,Big 12,Defensive Line,0.9102666775385538,2.7308002,3,3.6666666666666667,2023
UCF,Big 12,Linebacker,0.9086999893188477,0.9087,1,4.0000000000000000,2023
UCF,Big 12,Offensive Line,0.8589000105857849,1.7178,2,3.0000000000000000,2023
UCF,Big 12,Receiver,0.8736000061035156,0.8736,1,3.0000000000000000,2023
UCF,Big 12,Special Teams,0.84375,1.6875,2,3.0000000000000000,2023
UCLA,Pac-12,Defensive Back,0.8899999856948853,0.89,1,3.0000000000000000,2023
UCLA,Pac-12,Linebacker,0.8844000101089478,0.8844,1,3.0000000000000000,2023
UCLA,Pac-12,Quarterback,0.9419000148773193,1.8838,2,4.0000000000000000,2023
UCLA,Pac-12,Receiver,0.8996999859809875,1.7994,2,4.0000000000000000,2023
UCLA,Pac-12,Special Teams,0.8683000206947327,0.8683,1,3.0000000000000000,2023
UConn,FBS Independents,Defensive Back,0.8303999900817871,0.8304,1,3.0000000000000000,2023
UConn,FBS Independents,Receiver,0.850600004196167,0.8506,1,3.0000000000000000,2023
UL Monroe,Sun Belt,Quarterback,0.824400007724762,0.8244,1,3.0000000000000000,2023
UL Monroe,Sun Belt,Receiver,0.8127999901771545,0.8128,1,3.0000000000000000,2023
UNLV,Mountain West,Defensive Line,0.8503000140190125,0.8503,1,3.0000000000000000,2023
UNLV,Mountain West,Linebacker,0.8022000193595886,0.8022,1,3.0000000000000000,2023
UNLV,Mountain West,Offensive Line,0.8443999886512756,0.8444,1,3.0000000000000000,2023
UNLV,Mountain West,Quarterback,0.866100013256073,0.8661,1,3.0000000000000000,2023
USC,Pac-12,Defensive Back,0.8958500027656555,1.7917,2,4.0000000000000000,2023
USC,Pac-12,Defensive Line,0.8936399936676025,4.4682,5,3.2000000000000000,2023
USC,Pac-12,Linebacker,0.947700023651123,0.9477,1,4.0000000000000000,2023
USC,Pac-12,Offensive Line,0.8951749950647354,3.5807,4,3.5000000000000000,2023
USC,Pac-12,Quarterback,0.9937999844551086,0.9938,1,5.0000000000000000,2023
USC,Pac-12,Receiver,0.9610400080680848,4.8052,5,4.4000000000000000,2023
USC,Pac-12,Running Back,0.910150021314621,1.8203001,2,4.0000000000000000,2023
Utah,Pac-12,Defensive Back,0.9070999920368195,1.8141999,2,4.0000000000000000,2023
Utah,Pac-12,Defensive Line,0.8553000092506409,0.8553,1,3.0000000000000000,2023
Utah,Pac-12,Linebacker,0.8799999952316284,1.76,2,3.0000000000000000,2023
Utah,Pac-12,Offensive Line,0.9501000046730042,1.9002,2,4.0000000000000000,2023
Utah,Pac-12,Quarterback,0.8744000196456909,0.8744,1,3.0000000000000000,2023
Utah,Pac-12,Receiver,0.8801499903202057,1.7602999,2,3.5000000000000000,2023
Utah,Pac-12,Running Back,0.8945499956607819,1.7890999,2,3.5000000000000000,2023
Utah,Pac-12,Special Teams,0.8920000195503235,0.892,1,4.0000000000000000,2023
Utah State,Mountain West,Defensive Back,0.8205999732017517,0.8206,1,3.0000000000000000,2023
Utah State,Mountain West,Offensive Line,0.8744000196456909,0.8744,1,3.0000000000000000,2023
Utah State,Mountain West,Quarterback,0.8432999849319458,0.8433,1,3.0000000000000000,2023
Utah State,Mountain West,Receiver,0.8069500029087067,1.6139,2,3.0000000000000000,2023
Utah State,Mountain West,Running Back,0.814300000667572,1.6286,2,2.5000000000000000,2023
Utah Tech,UAC,Defensive Back,0.79830002784729,0.7983,1,3.0000000000000000,2023
Utah Tech,UAC,Running Back,0.8478000164031982,0.8478,1,3.0000000000000000,2023
UTEP,Conference USA,Offensive Line,0.8517000079154968,0.8517,1,3.0000000000000000,2023
UTEP,Conference USA,Quarterback,0.817799985408783,0.8178,1,3.0000000000000000,2023
UTEP,Conference USA,Running Back,0.8551999926567078,0.8552,1,3.0000000000000000,2023
UTSA,American Athletic,Defensive Back,0.8399999737739563,0.84,1,3.0000000000000000,2023
UTSA,American Athletic,Defensive Line,0.8555500209331512,1.7111001,2,3.0000000000000000,2023
UTSA,American Athletic,Offensive Line,0.8104000091552734,0.8104,1,3.0000000000000000,2023
UTSA,American Athletic,Quarterback,0.8478000164031982,0.8478,1,3.0000000000000000,2023
UTSA,American Athletic,Receiver,0.819100002447764,2.4573002,3,3.0000000000000000,2023
UTSA,American Athletic,Special Teams,0.8666999936103821,0.8667,1,3.0000000000000000,2023
Vanderbilt,SEC,Defensive Back,0.89410001039505,0.8941,1,4.0000000000000000,2023
Vanderbilt,SEC,Defensive Line,0.8617999851703644,1.7235999,2,3.0000000000000000,2023
Vanderbilt,SEC,Linebacker,0.8478000164031982,0.8478,1,3.0000000000000000,2023
Vanderbilt,SEC,Offensive Line,0.8400000035762787,1.6800001,2,3.0000000000000000,2023
Vanderbilt,SEC,Quarterback,0.8439000248908997,0.8439,1,3.0000000000000000,2023
Vanderbilt,SEC,Receiver,0.8580750077962875,3.4323,4,3.0000000000000000,2023
Vanderbilt,SEC,Running Back,0.8744000196456909,0.8744,1,3.0000000000000000,2023
Vanderbilt,SEC,Special Teams,0.824999988079071,0.825,1,3.0000000000000000,2023
Virginia,ACC,Defensive Back,0.8505000114440918,4.2525,5,3.0000000000000000,2023
Virginia,ACC,Defensive Line,0.8514666557312012,2.5544,3,3.0000000000000000,2023
Virginia,ACC,Linebacker,0.8885999917984009,0.8886,1,3.0000000000000000,2023
Virginia,ACC,Quarterback,0.8482999801635742,0.8483,1,3.0000000000000000,2023
Virginia,ACC,Receiver,0.8439000248908997,1.6878,2,3.0000000000000000,2023
Virginia,ACC,Running Back,0.852400004863739,1.7048,2,3.0000000000000000,2023
Virginia,ACC,Special Teams,0.8475000262260437,0.8475,1,3.0000000000000000,2023
Virginia Tech,ACC,Defensive Back,0.8630249947309494,3.4521,4,3.0000000000000000,2023
Virginia Tech,ACC,Defensive Line,0.8593499958515167,1.7186999,2,3.0000000000000000,2023
Virginia Tech,ACC,Offensive Line,0.871233344078064,2.6137002,3,3.3333333333333333,2023
Virginia Tech,ACC,Quarterback,0.8547000288963318,0.8547,1,3.0000000000000000,2023
Virginia Tech,ACC,Receiver,0.8620000084241232,2.586,3,3.3333333333333333,2023
Virginia Tech,ACC,Running Back,0.8475000262260437,0.8475,1,3.0000000000000000,2023
Virginia Tech,ACC,Special Teams,0.8563000162442526,2.5689,3,3.0000000000000000,2023
Wake Forest,ACC,Defensive Back,0.8773500025272369,1.7547,2,3.0000000000000000,2023
Wake Forest,ACC,Defensive Line,0.8568750023841858,3.4275,4,3.0000000000000000,2023
Wake Forest,ACC,Linebacker,0.8478000164031982,0.8478,1,3.0000000000000000,2023
Wake Forest,ACC,Offensive Line,0.8473333319028219,2.542,3,3.0000000000000000,2023
Wake Forest,ACC,Receiver,0.8960999846458435,0.8961,1,4.0000000000000000,2023
Wake Forest,ACC,Running Back,0.8606500029563904,1.7213,2,3.0000000000000000,2023
Wake Forest,ACC,Special Teams,0.8144000172615051,0.8144,1,3.0000000000000000,2023
Washington,Pac-12,Defensive Back,0.9163499772548676,1.8327,2,4.0000000000000000,2023
Washington,Pac-12,Defensive Line,0.866100013256073,0.8661,1,3.0000000000000000,2023
Washington,Pac-12,Linebacker,0.8651000261306763,1.7302,2,3.0000000000000000,2023
Washington,Pac-12,Offensive Line,0.8734750002622604,3.4939,4,3.5000000000000000,2023
Washington,Pac-12,Quarterback,0.916700005531311,0.9167,1,4.0000000000000000,2023
Washington,Pac-12,Receiver,0.910400003194809,1.8208001,2,4.0000000000000000,2023
Washington,Pac-12,Running Back,0.8725000023841858,0.8725,1,3.0000000000000000,2023
Washington,Pac-12,Special Teams,0.9035999774932861,0.9036,1,4.0000000000000000,2023
Washington State,Pac-12,Defensive Back,0.8374999761581421,0.8375,1,3.0000000000000000,2023
Washington State,Pac-12,Defensive Line,0.8385249972343445,3.3541002,4,3.0000000000000000,2023
Washington State,Pac-12,Linebacker,0.834850013256073,1.6697,2,3.0000000000000000,2023
Washington State,Pac-12,Offensive Line,0.850274994969368,3.4011002,4,3.0000000000000000,2023
Washington State,Pac-12,Quarterback,0.849399983882904,0.8494,1,3.0000000000000000,2023
Washington State,Pac-12,Receiver,0.8503000140190125,0.8503,1,3.0000000000000000,2023
Weber State,Big Sky,Defensive Line,0.8633000254631042,0.8633,1,3.0000000000000000,2023
Weber State,Big Sky,Quarterback,0.8100000023841858,0.81,1,3.0000000000000000,2023
Western Carolina,Southern,Defensive Back,0.8277999758720398,0.8278,1,3.0000000000000000,2023
Western Carolina,Southern,Quarterback,0.8155999779701233,0.8156,1,3.0000000000000000,2023
Western Carolina,Southern,Receiver,0.8199999928474426,1.64,2,3.0000000000000000,2023
Western Kentucky,Conference USA,Defensive Back,0.8378000259399414,0.8378,1,3.0000000000000000,2023
Western Kentucky,Conference USA,Receiver,0.8385999798774719,0.8386,1,3.0000000000000000,2023
Western Michigan,Mid-American,Defensive Back,0.8202999830245972,1.6406,2,3.0000000000000000,2023
Western Michigan,Mid-American,Defensive Line,0.8136999905109406,1.6273999,2,3.0000000000000000,2023
Western Michigan,Mid-American,Offensive Line,0.8270000219345093,0.827,1,3.0000000000000000,2023
Western Michigan,Mid-American,Receiver,0.8347999850908915,2.5044,3,3.0000000000000000,2023
Western Michigan,Mid-American,Running Back,0.8385999798774719,0.8386,1,3.0000000000000000,2023
Western Michigan,Mid-American,Special Teams,0.8147666652997335,2.4443,3,3.0000000000000000,2023
West Virginia,Big 12,Defensive Back,0.8847000002861023,0.8847,1,3.0000000000000000,2023
West Virginia,Big 12,Defensive Line,0.8517000079154968,0.8517,1,3.0000000000000000,2023
West Virginia,Big 12,Linebacker,0.8678999841213226,1.7358,2,3.0000000000000000,2023
West Virginia,Big 12,Offensive Line,0.8591000040372213,2.5773,3,3.0000000000000000,2023
